url,trump,clinton,johnson,stein,mcmullin
http://big.assets.huffingtonpost.com/POTUSSCHOEN5.20.16topline.pdf,42,44,,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/september_2016/crosstabs_election_2016_white_house_watch_september_27_29_2016,42,43,6,0,
http://polling.reuters.com/,38.8,39.3,7.8,0,
http://www.upi.com/Top_News/US/2016/10/01/UPICVoter-poll-Trump-regains-lead-over-Clinton-as-September-ends/8591475344027/,49.31,47.34,,0,
https://morningconsult.com/2016/09/18/clinton-maintains-lead-trump-despite-health-scare/,40,42,8,0,
http://www.rand.org/pubs/research_reports/RR1726.html,32.5,57.7,,0,
https://luc.id/2016-presidential-tracker/,36,45,6,0,
http://polling.reuters.com/,38.6,39.3,7.2,0,
http://www.upi.com/Top_News/US/2016/10/01/UPICVoter-poll-Trump-regains-lead-over-Clinton-as-September-ends/8591475344027/,49.07,47.24,,0,
http://latimes.com/politics/,45.52,43.31,,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/september_2016/crosstabs_election_2016_white_house_watch_september_26_28_2016,41,42,7,0,
https://luc.id/2016-presidential-tracker/,36,45,7,0,
https://luc.id/2016-presidential-tracker/,36,44,7,0,
http://polling.reuters.com/,39.9,37.8,6.8,0,
http://www.upi.com/Top_News/US/2016/09/28/UPICVoter-Hillary-Clinton-regains-slight-lead-in-first-post-debate-poll/8801475069632/,47.69,47.86,,0,
http://latimes.com/politics/,46.13,43,,0,
http://www.breitbart.com/2016-presidential-race/2016/09/23/breitbartgravis-poll-clinton-holds-national-lead-at-44-trump-40/,40,44,5,0,
https://luc.id/2016-presidential-tracker/,37,43,7,0,
https://datastudio.google.com/u/0/,34.58,36.55,7.8,0,
http://polling.reuters.com/,40.7,36.3,6.7,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,42,40,7,0,
https://luc.id/2016-presidential-tracker/,36,46,7,0,
http://heatst.com/politics/poll-third-party-candidate-viable-vs-donald-trump-and-hillary-clinton/,34,31,,0,
http://polling.reuters.com/,36.8,39,8.1,0,
http://www.upi.com/Top_News/US/2016/09/28/UPICVoter-Hillary-Clinton-regains-slight-lead-in-first-post-debate-poll/8801475069632/,47.66,47.45,,0,
http://latimes.com/politics/,46.21,43.58,,0,
https://luc.id/2016-presidential-tracker/,37,44,7,0,
http://polling.reuters.com/,34.8,40,7.6,0,
https://luc.id/2016-presidential-tracker/,35,45,7,0,
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_63016.pdf,41,45,5,0,
https://luc.id/2016-presidential-tracker/,37,45,6,0,
http://polling.reuters.com/,34,41.3,8.2,0,
http://www.nbcnews.com/meet-the-press/nbc-wsj-poll-clinton-leads-trump-5-points-n598716?cid=sm_tw&amp;hootPostID=f1bc2ae86e0f1f07a0afb55a7cdbdf67,38,39,10,0,
http://latimes.com/politics/,46.6,42.58,,0,
http://www.breitbart.com/2016-presidential-race/2016/09/11/breitbartgravis-poll-clinton-at-43-leads-trump-at-40/,40,43,7,0,
http://www.upi.com/Top_News/US/2016/09/26/UPICVoter-poll-Hillary-Clinton-Donald-Trump-in-virtual-tie-heading-into-first-debate/8181474896561/?spt=sec&or=tn,47.14,47.81,,0,
http://polling.reuters.com/,37.8,39.7,8.3,0,
http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf,42,46,,0,
https://morningconsult.com/2016/09/11/presidential-race-near-toss-among-likely-voters/,39,41,10,0,
http://polling.reuters.com/,37.9,40.8,7.7,0,
http://latimes.com/politics/,46.53,42.93,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.17,48.52,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.72,48.41,,0,
http://polling.reuters.com/,36.5,40.4,8.8,0,
http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,43,9,0,
http://www.investors.com/politics/trump-holds-ground-against-clinton-ties-her-in-a-four-way-matchup/,36,37,9,0,
http://polling.reuters.com/,38.5,39.6,8.4,0,
http://polling.reuters.com/,39.1,38.1,6.7,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.05,49.03,,0,
http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,38,42,9,0,
http://polling.reuters.com/,37.6,39.1,7.7,0,
http://www.foxnews.com/politics/interactive/2016/06/29/fox-news-poll-june-2-2016/,36,41,10,0,
http://www.langerresearch.com/wp-content/uploads/1181a12016Election.pdf,39,48,6,0,
https://datastudio.google.com/u/0/,34.63,35.61,7.9,0,
http://polling.reuters.com/,38,39.5,5.7,0,
http://latimes.com/politics/,46.61,42.69,,0,
http://polling.reuters.com/,38.9,38.6,7.1,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,45.68,49.2,,0,
http://latimes.com/politics/,47.02,42.37,,0,
http://latimes.com/politics/,46.94,42.23,,0,
http://polling.reuters.com/,38.3,38.9,6.3,0,
http://www.rand.org/pubs/research_reports/RR1726.html,44,46.4,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,46.55,48.5,,0,
http://projects.fivethirtyeight.com/polls/20160925_National_1.pdf,47.15,48.11,,0,
https://www.scribd.com/document/327928411/NBC-News-SurveyMonkey-Toplines-and-Methodology-1010-1016?secret_password=KFSRdIOYrPmuQimDhEFd,40,46,8,0,
http://latimes.com/politics/,46.66,42.34,,0,
http://www.upi.com/Top_News/US/2016/09/21/UPICVoter-poll-Hillary-Clinton-holds-118-lead-over-Donald-Trump/2301474469318/?spt=sec&or=tn,46.77,47.95,,0,
http://polling.reuters.com/,38.9,38.5,6.3,0,
http://www.rand.org/pubs/research_reports/RR1726.html,41.2,46,,0,
https://morningconsult.com/2016/09/04/trumps-immigration-stance-isnt-hurting/,36,38,9,0,
http://www.upi.com/Top_News/US/2016/09/21/UPICVoter-poll-Hillary-Clinton-holds-118-lead-over-Donald-Trump/2301474469318/?spt=sec&or=tn,47.55,47.39,,0,
http://latimes.com/politics/,47.26,41.73,,0,
http://polling.reuters.com/,37.4,38.7,6,0,
http://latimes.com/politics/,46.68,42.94,,0,
http://www.upi.com/Top_News/US/2016/09/20/UPICVoter-poll-Hillary-Clinton-reclaims-slight-lead-over-Donald-Trump/6381474380177/,47.38,47.42,,0,
https://luc.id/2016-presidential-tracker/,35,47,7,0,
http://latimes.com/politics/,46.7,42.62,,0,
http://polls.saintleo.edu/clinton-so-far-the-preference-in-national-polling-results/,33,40.6,10.7,0,
https://docs.google.com/spreadsheets/d/1UKwYzZdXYVx9-pBCg98zq5kWqeB2XymhvSCaXvnhtpk/edit,38,45,5,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,47.62,47.01,,0,
luc.id/2016-presidential-tracker/,37,45,6,0,
http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,40,39,7,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,47.77,46.8,,0,
http://latimes.com/politics/,46.16,42.74,,0,
http://www.rand.org/pubs/research_reports/RR1726.html,34,50.3,,0,
http://www.zogbyanalytics.com/news/753-showdown-between-clinton-and-trump-too-close-to-call-trump-leads-clinton-big-among-independents,37,39,5,0,
http://www.people-press.org/files/2016/08/08-03-2016-Campaign-convos-release.pdf,45,51,,0,
https://datastudio.google.com/u/0/,34.09,34.67,8.39,0,
http://polling.reuters.com/,36.4,39.3,6.5,0,
https://luc.id/2016-presidential-tracker/,39,44,6,0,
http://latimes.com/politics/,46.3,42.42,,0,
http://www.upi.com/Top_News/US/2016/09/15/UPICVoter-poll-Donald-Trump-Hillary-Clinton-pull-back-into-virtual-tie/7631473884538/,47.93,47.05,,0,
http://big.assets.huffingtonpost.com/FI11825b.pdf,35,40,,0,
http://polling.reuters.com/,36.1,38.8,7.1,0,
https://luc.id/2016-presidential-tracker/,37,45,6,0,
https://www.documentcloud.org/documents/3107245-UPI-CVoter-12-Sept-2016.html,48.9,45.72,,0,
http://latimes.com/politics/,46.4,42.27,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Oct182016.pdf,30.9,33.6,6.6,0,
https://today.yougov.com/news/2016/10/19/yougoveconomist-poll-october-15-18-2016/,38,42,6,0,
http://polling.reuters.com/,34.5,40.4,6.5,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,48.73,45.78,,0,
https://morningconsult.com/2016/08/28/trump-gains-ground-clinton-black-voters-still-wary/,37,39,8,0,
http://latimes.com/politics/,45.29,43.33,,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,49.06,45.31,,0,
http://polling.reuters.com/,33.2,41.4,6.9,0,
https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,32,39,11,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,38,42,9,0,
http://latimes.com/politics/,44.84,43.41,,0,
http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/,48.61,45.89,,0,
https://www.scribd.com/document/327007811/NBC-News-SurveyMonkey-Toplines-and-Methodology-10-3-10-9,41,46,8,0,
https://luc.id/2016-presidential-tracker/,36,46,7,0,
https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf,38,40,5,0,
http://latimes.com/politics/,45.38,43.01,,0,
http://polling.reuters.com/,33.5,41.4,7.5,0,
https://luc.id/2016-presidential-tracker/,38,43,8,0,
http://www.nola.com/politics/index.ssf/page/president_poll_daily_tracker.html,35,45,8,0,
http://www.upi.com/Top_News/US/2016/09/11/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-2-points/4831473579817/,48.23,46.06,,0,
https://luc.id/2016-presidential-tracker/,37,42,8,0,
https://luc.id/2016-presidential-tracker/,39,43,7,0,
http://latimes.com/politics/,46.34,42.18,,0,
http://americanresearchgroup.com/pres2016/na16-2.html,41,50,,0,
http://polling.reuters.com/,34.2,41.9,6.9,0,
http://www.upi.com/Top_News/US/2016/09/08/UPICVoter-poll-Donald-Trump-pushes-ahead-of-Hillary-Clinton/8281473343152/,47.19,46.84,,0,
https://datastudio.google.com/u/0/,33.61,34.83,8.85,0,
https://today.yougov.com/news/2016/10/09/yougoveconomist-poll-october-7-8-2016/,38,44,5,0,
http://polling.reuters.com/,34.7,40,6.8,0,
http://i2.cdn.turner.com/cnn/2016/images/07/07/07-07-16.voter.attitudes.release.embargoed.pdf,36,45,11,0,
http://www.foxnews.com/politics/interactive/2016/06/09/fox-news-poll-national-releas-6-16/,36,39,12,0,
http://latimes.com/politics/,47.09,41.73,,0,
https://luc.id/2016-presidential-tracker/,39,42,7,0,
http://polling.reuters.com/,33.6,40.6,7.2,0,
https://www.scribd.com/document/322263998/Breitbart-National-Poll-Aug-26-Release,41,42,4,0,
http://www.upi.com/Top_News/US/2016/09/07/UPICVoter-poll-Hillary-Clinton-has-2-point-lead-over-Donald-Trump/6771473265320/,46.09,48.1,,0,
http://caps.gov.harvard.edu/2016-poll,40,46,,0,
http://www.upi.com/Top_News/US/2016/09/06/UPICVoter-poll-Hillary-Clinton-holds-lead-over-Donald-Trump/4001473162869/?spt=sec&or=tn,46.5,48.55,,0,
http://latimes.com/politics/,47.77,41.11,,0,
https://morningconsult.com/2016/08/21/trumps-campaign-shakeup-likely-little-late/,36,39,8,0,
http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,40,45,,0,
http://polling.reuters.com/,35.4,39.5,7.1,0,
http://latimes.com/politics/,47.7,40.98,,0,
http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45.52,49.37,,0,
https://luc.id/2016-presidential-tracker/,39,42,7,0,
https://www.scribd.com/document/326274653/NBC-News-SurveyMonkey-Toplines-and-Methodology-925-102?secret_password=Amlox28R6VL23C3oHhHA,40,46,9,0,
http://latimes.com/politics/,47.22,41.23,,0,
http://polling.reuters.com/,35.2,40,7.8,0,
http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45.13,49.25,,0,
https://luc.id/2016-presidential-tracker/,34,43,9,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a27478dsek/econToplines.pdf,40,43,5,0,
http://polling.reuters.com/,34.4,40.4,8.1,0,
http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45.46,48.98,,0,
http://latimes.com/politics/,47.41,41.04,,0,
https://luc.id/2016-presidential-tracker/,38,42,9,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,41,9,0,
https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ,46,44,,0,
https://luc.id/2016-presidential-tracker/,40,41,8,0,
http://latimes.com/politics/,47.22,41.34,,0,
https://luc.id/2016-presidential-tracker/,38,42,8,0,
https://luc.id/2016-presidential-tracker/,41,42,7,0,
http://polling.reuters.com/,34.6,41.4,8,0,
http://www.upi.com/Top_News/US/2016/09/02/UPICVoter-poll-Hillary-Clintons-lead-over-Donald-Trump-dips-slightly/4771472763750/?spt=sec&or=tn,46.05,48.36,,0,
http://latimes.com/politics/,46.68,41.99,,0,
https://luc.id/2016-presidential-tracker/,40,42,7,0,
http://latimes.com/politics/,45.83,42.76,,0,
https://datastudio.google.com/u/0/,32.68,35.95,8.69,0,
http://polling.reuters.com/,35,41.7,8.1,0,
http://www.upi.com/Top_News/US/2016/09/01/UPICVoter-poll-Hillary-Clinton-has-28-point-lead-over-Donald-Trump/9671472735693/?spt=sec&or=tn,46.11,48.94,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q8r0rkibs1/econTabReport.pdf,41,44,5,0,
https://luc.id/2016-presidential-tracker/,39,42,8,0,
https://luc.id/2016-presidential-tracker/,36,43,8,0,
https://luc.id/2016-presidential-tracker/,38,42,8,0,
https://luc.id/2016-presidential-tracker/,36,42,8,0,
http://polling.reuters.com/,35.4,41.4,7.6,0,
http://latimes.com/politics/,44.15,44.43,,0,
http://www.upi.com/Top_News/US/2016/08/31/UPICVoter-poll-Hillary-Clinton-maintains-27-point-lead-over-Donald-Trump/5421472648025/?spt=hts&or=2,47.03,49.74,,0,
http://www.breitbart.com/2016-presidential-race/2016/08/14/breitbartgravis-poll-hillary-clinton-leads-donald-trump-42-to-37/,37,42,9,0,
http://www.nbcnews.com/meet-the-press/clinton-s-lead-over-trump-shrinks-3-points-new-nbc-n577726,43,46,,0,
https://luc.id/2016-presidential-tracker/,37,43,7,0,
https://luc.id/2016-presidential-tracker/,37,43,7,0,
https://luc.id/2016-presidential-tracker/,36,44,7,0,
http://latimes.com/politics/,43.62,44.99,,0,
http://www.upi.com/Top_News/US/2016/08/30/UPICVoter-poll-Hillary-Clinton-maintains-31-point-lead-over-Donald-Trump/9561472563451/?spt=sec&or=tn,46.78,49.87,,0,
https://luc.id/2016-presidential-tracker/,36,44,7,0,
https://morningconsultintelligence.com/media/mc/160805_topline_trend_v4_KD.pdf,33,39,9,0,
http://polling.reuters.com/,35.3,40.5,7.2,0,
https://www.documentcloud.org/documents/3035543-UPI-CVoter-Release-2016-August-29.html,46.9,49.91,,0,
http://latimes.com/politics/,43.82,44.83,,0,
https://luc.id/2016-presidential-tracker/,36,44,8,0,
https://www.documentcloud.org/documents/3035543-UPI-CVoter-Release-2016-August-29.html,48.62,48.48,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zcgy71ddez/econToplines.pdf,38,40,7,0,
http://latimes.com/politics/,44.33,44.46,,0,
https://luc.id/2016-presidential-tracker/,38,43,8,0,
http://polling.reuters.com/,35.2,39.9,7.3,0,
http://latimes.com/politics/,43.44,44.5,,0,
https://www.documentcloud.org/documents/3035543-UPI-CVoter-Release-2016-August-29.html,48.33,48.95,,0,
http://polling.reuters.com/,33.4,41.5,7.7,0,
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf,38,42,4,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/august_2016/crosstabs_election_2016_white_house_watch_august_9_10_2016,40,43,8,0,
http://latimes.com/politics/,43.76,44.13,,0,
http://www.upi.com/Top_News/US/2016/08/26/UPICVoter-poll-Donald-Trump-maintains-slim-lead-over-Hillary-Clinton/4311472221679/?spt=sec&or=tn,48.52,47.73,,0,
http://polling.reuters.com/,34.3,40.5,7.7,0,
https://datastudio.google.com/u/0/,33.27,35.34,8.74,0,
http://www.upi.com/Top_News/US/2016/08/25/UPICVoter-poll-Donald-Trump-leading-Hillary-Clinton-for-first-time-in-weeks/8291472137479/?spt=sec&or=tn,48.29,47.59,,0,
http://latimes.com/politics/,44.34,43.55,,0,
http://www.zogbyanalytics.com/news/750-clinton-beats-trump-but-sanders-does-better-among-women-millennials-and-independents-when-facing-trump,34,40,6,0,
http://latimes.com/politics/,44.67,42.75,,0,
https://luc.id/2016-presidential-tracker/,36,42,8,0,
http://www.cbsnews.com/news/cbsnyt-national-poll-hillary-clintons-lead-over-donald-trump-narrows/,41,47,,0,
https://www.documentcloud.org/documents/3033919-UPI-CVoter-Release-2016-August-24.html,47.48,48.35,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cx4orjzwhb/econTabReport.pdf,40,42,5,0,
http://www.foxnews.com/politics/2016/05/18/fox-news-poll-clintons-negatives-surpass-trumps.html,42,39,10,0,
http://projects.fivethirtyeight.com/polls/20160817_US_1.pdf,42,46,8,0,
http://polling.reuters.com/,33.4,40.8,8.7,0,
http://www.upi.com/Top_News/US/2016/08/23/UPICVoter-poll-Hillary-Clinton-Donald-Trump-hold-steady-in-virtual-tie/4241471961806/?spt=sec&or=tn,47.24,47.98,,0,
http://latimes.com/politics/,45.01,42.37,,0,
http://www.suffolk.edu/documents/SUPRC/4_25_2016_marginals.pdf,39,50,,0,
https://mediarelations.gwu.edu/americans-overwhelmingly-engaged-2016-election-tone-race-affecting-voters-new-gw-battleground-poll,43,46,,0,
http://polling.reuters.com/,35.5,41.2,7.7,0,
http://latimes.com/politics/,45.26,42.35,,0,
http://maristpoll.marist.edu/wp-content/misc/usapolls/us160329/MCC/General%20Election/McClatchy_Marist%20Poll_General%20Election__Complete%20Survey%20Findings_Nature%20of%20the%20Sample%20and%20Tables_April%202016.pdf,41,50,,0,
https://luc.id/2016-presidential-tracker/,37,42,7,0,
http://polling.reuters.com/,36.8,39.8,7.4,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Oct32016.pdf,31.3,35.6,10,0,
http://latimes.com/politics/,44.04,43.33,,0,
http://www.upi.com/Top_News/US/2016/08/22/UPICVoter-poll-Donald-Trump-sticks-to-script-comes-to-within-1-of-Hillary-Clintons-lead/3141471867581/?spt=sec&or=tn,47.47,48.19,,0,
http://polling.reuters.com/,38.4,37.6,5.8,0,
http://i2.cdn.turner.com/cnn/2016/images/05/04/rel6b.-.2016.general.pdf,41,54,,0,
http://polling.reuters.com/,36.9,39,5.9,0,
http://polling.reuters.com/,38.2,38,6.2,0,
http://latimes.com/politics/,45.01,42.4,,0,
http://polling.reuters.com/,36.1,38.3,5.3,0,
http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/r.f2qF2GAiq8/v0,36,54,,0,
http://polling.reuters.com/,36.8,38.4,5.7,0,
http://polling.reuters.com/,38,40,6,0,
https://luc.id/2016-presidential-tracker/,35,42,9,0,
https://www.scribd.com/document/325385309/NBC-News-SurveyMonkey-Toplines-and-Methodology-9-19-9-25?secret_password=CqNOg89vq7VeBArrg8bF,40,45,10,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m5q5q60ku5/econTabReport.pdf,38,40,7,0,
http://polling.reuters.com/,35.8,42.9,5,0,
http://polling.reuters.com/,34,42.8,5.2,0,
http://polling.reuters.com/,34.7,40.7,5.5,0,
http://latimes.com/politics/,45.29,41.87,,0,
http://polling.reuters.com/,37.5,38.8,6.6,0,
http://www.upi.com/Top_News/US/2016/08/22/UPICVoter-poll-Donald-Trump-sticks-to-script-comes-to-within-1-of-Hillary-Clintons-lead/3141471867581/?spt=sec&or=tn,45.85,49.45,,0,
http://polling.reuters.com/,34.2,42.1,5.2,0,
http://polling.reuters.com/,38.7,37.9,6.3,0,
http://polling.reuters.com/,37.4,41.6,6,0,
https://morningconsultintelligence.com/media/mc/160802_topline_trend_v2_AP.pdf,33,41,9,0,
https://luc.id/2016-presidential-tracker/,37,41,8,0,
http://latimes.com/politics/,45.07,42.32,,0,
http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/7714a05b-515f-4ad3-bdaa-e72a6e5f8e61.pdf,34,42,11,0,
https://luc.id/2016-presidential-tracker/,36,42,8,0,
http://polling.reuters.com/,39.8,37,6,0,
https://luc.id/2016-presidential-tracker/,37,42,8,0,
http://americanresearchgroup.com/pres2016/na16-1.html,46,46,,0,
http://latimes.com/politics/,43.96,43.59,,0,
https://luc.id/2016-presidential-tracker/,37,43,7,0,
http://www.upi.com/Top_News/US/2016/08/22/UPICVoter-poll-Donald-Trump-sticks-to-script-comes-to-within-1-of-Hillary-Clintons-lead/3141471867581/?spt=sec&or=tn,45.92,49.16,,0,
http://latimes.com/politics/,43.65,44.21,,0,
https://luc.id/2016-presidential-tracker/,34,43,9,0,
https://datastudio.google.com/u/0/,31.76,36.72,8.59,0,
http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/august_2016/toplines/toplines_election_2016_white_house_watch_august_1_2_2016,40,44,6,0,
http://polling.reuters.com/,35.9,40,7.6,0,
http://polling.reuters.com/,36.1,40.5,7.1,0,
http://www.upi.com/Top_News/US/2016/08/19/UPICVoter-poll-Hillary-Clinton-loses-two-points-to-Donald-Trump/6051471614583/?spt=sec&or=tn,45.47,49.69,,0,
http://www.realclearpolitics.com/docs/2016/Gravis_National_July_2016.pdf,51,49,,0,
http://polling.reuters.com/,35.4,41.9,6.2,0,
http://www.upi.com/Top_News/US/2016/08/18/UPICVoter-poll-Hillary-Clinton-maintains-steady-lead-over-Donald-Trump/6511471479758/?spt=hs&or=tn_us,44.28,50.84,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d1qd4msxfd/econTabReport.pdf,37,42,7,0,
http://latimes.com/politics/,43.26,44.6,,0,
http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,43,42,,0,
http://polling.reuters.com/,33.8,41.6,7.2,0,
https://luc.id/2016-presidential-tracker/,36,41,9,0,
http://latimes.com/politics/,44.28,43.6,,0,
http://polling.reuters.com/,33.1,43.6,7.6,0,
https://www.scribd.com/document/324571615/NBC-News-SurveyMonkey-Toplines-and-Methodology-9-12-9-18,40,45,10,0,
http://polling.reuters.com/,33.2,43.5,7,0,
https://luc.id/2016-presidential-tracker/,35,42,10,0,
http://www.upi.com/Top_News/US/2016/08/17/UPICVoter-poll-Hillary-Clinton-gains-as-Donald-Trump-slides/2121471394733/,44.19,50.67,,0,
http://polling.reuters.com/,31.7,43.9,7.4,0,
http://latimes.com/politics/,44.03,44.28,,0,
https://luc.id/2016-presidential-tracker/,36,43,8,0,
http://polling.reuters.com/,30.8,44.7,7.3,0,
http://www.rasmussenreports.com/public_content/politics/questions/pt_survey_questions/july_2016/questions_white_house_watch_july_26_27_2016,42,43,,0,
https://morningconsultintelligence.com/media/mc/160704_topline_trend_v3_KD.pdf,36,41,11,0,
http://latimes.com/politics/,43.22,45.28,,0,
http://www.nbcnews.com/politics/2016-election/clinton-holds-steady-against-trump-campaign-enters-final-weeks-poll-n642931,37,41,12,0,
http://www.upi.com/Top_News/US/2016/08/16/UPICVoter-poll-Hillary-Clinton-builds-on-lead-over-Donald-Trump/3211471355363/?spt=sec&or=tn,44.65,50.45,,0,
http://www.investors.com/politics/trump-gains-ground-on-clinton-but-both-have-sky-high-negatives/,40,47,,0,
http://polling.reuters.com/,31.2,45.1,7.1,0,
http://polling.reuters.com/,32.4,44.1,6.1,0,
http://latimes.com/politics/,44.05,44.21,,0,
https://luc.id/2016-presidential-tracker/,37,41,8,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,44,37,,0,
https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html,45.51,49.01,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fs009vw1xv/econTabReport.pdf,38,42,6,0,
https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html,45.14,49.52,,0,
https://morningconsultintelligence.com/media/mc/160703_crosstabs_trend_v2_KD.pdf,40,36,10,0,
http://polling.reuters.com/,32.8,45.4,5,0,
https://morningconsultintelligence.com/media/mc/160702_crosstabs_trend_v3_AP.pdf,35,38,11,0,
https://luc.id/2016-presidential-tracker/,36,42,7,0,
https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html,45.07,49.84,,0,
http://latimes.com/politics/,44.56,43.55,,0,
http://polling.reuters.com/,35.1,44.3,4.3,0,
http://polling.reuters.com/,34.8,44,4.3,0,
http://www.nbcnews.com/storyline/data-points/poll-clinton-s-lead-narrows-among-independents-voters-nationally-n646911,40,42,11,0,
http://polling.reuters.com/,34.7,44.4,4.4,0,
http://latimes.com/politics/,44.96,43.01,,0,
https://luc.id/2016-presidential-tracker/,35,44,7,0,
http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/16229%20NBCWSJ%20April%20Poll.pdf,39,50,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Sept192016.pdf,34.8,32.8,8.1,0,
http://polling.reuters.com/,34.2,44.8,4.5,0,
http://www.upi.com/Top_News/US/2016/08/12/UPICVoter-poll-Hillary-Clinton-rebounds-after-3-days-of-lost-ground/3301470942640/?spt=sec&or=tn,45.15,49.45,,0,
http://latimes.com/politics/,44.19,43.58,,0,
http://polling.reuters.com/,33.1,44.3,6.2,0,
http://polling.reuters.com/,34.7,43.3,5.7,0,
http://latimes.com/politics/,43.37,44.55,,0,
http://polling.reuters.com/,34.5,44.1,6.2,0,
https://www.documentcloud.org/documents/3010129-UPI-CVoter-Release-2016-August-11.html,45.9,48.1,,0,
http://latimes.com/politics/,43.44,44.01,,0,
https://morningconsult.com/2016/07/11/voters-largely-unmoved-potential-vp-picks-poll-shows/,37,39,12,0,
http://polling.reuters.com/,35,43.6,6,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/libertarian_johnson_doesn_t_change_presidential_outcome_so_far,40,38,9,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pn3pm1ya3o/econTabReport.pdf,35,41,7,0,
http://www.upi.com/Top_News/US/2016/08/05/UPICVoter-poll-Clinton-continues-gaining-ground-at-Trumps-expense/1551470423424/,43.9,50,,0,
http://latimes.com/politics/,43.21,44.19,,0,
http://polling.reuters.com/,34.4,43.9,6.3,0,
http://www.upi.com/Top_News/US/2016/08/10/UPICVoter-poll-Trump-stabilizes-standing-for-a-second-consecutive-day/8001470837116/?spt=hs&or=tn_us,45,48.5,,0,
